Date,BIST_TRY,USDTRY,CPI,BIST_USD,BIST_USD_Real
2010-01-04,533.67919921875,1.473099946975708,217.488,362.28308901537866,362.28308901537866
2010-01-05,541.1481323242188,1.4726999998092651,217.488,367.45306742330746,367.45306742330746
2010-01-06,545.4711303710938,1.4714000225067139,217.488,370.71572789690157,370.71572789690157
2010-01-07,549.72607421875,1.471500039100647,217.488,373.5820996340117,373.5820996340117
2010-01-08,547.97607421875,1.4579999446868896,217.488,375.8409430779709,375.8409430779709
2010-01-11,539.2081298828125,1.4501999616622925,217.488,371.8164005912294,371.8164005912294
2010-01-12,536.7611083984375,1.4535000324249268,217.488,369.28868003046375,369.28868003046375
2010-01-13,546.2691040039062,1.4515999555587769,217.488,376.32207269779514,376.32207269779514
2010-01-14,547.403076171875,1.4549000263214111,217.488,376.2478976345449,376.2478976345449
2010-01-15,540.0541381835938,1.4559999704360962,217.488,370.916311228934,370.916311228934
2010-01-18,545.505126953125,1.4503999948501587,217.488,376.10668015031354,376.10668015031354
2010-01-19,551.5930786132812,1.4555000066757202,217.488,378.97153973436843,378.97153973436843
2010-01-20,554.6890869140625,1.4723999500274658,217.488,376.72446735937166,376.72446735937166
2010-01-21,553.0090942382812,1.4859000444412231,217.488,372.17112706005867,372.17112706005867
2010-01-22,539.9721069335938,1.4884999990463257,217.488,362.7625846688284,362.7625846688284
2010-01-25,542.80712890625,1.4860999584197998,217.488,365.25613625844375,365.25613625844375
2010-01-26,543.172119140625,1.4902000427246094,217.488,364.49611029906794,364.49611029906794
2010-01-27,540.7071533203125,1.4986000061035156,217.488,360.80818838790475,360.80818838790475
2010-01-28,547.7020874023438,1.496899962425232,217.488,365.8909086449394,365.8909086449394
2010-01-29,546.5031127929688,1.4961999654769897,217.488,365.260744153769,365.260744153769
2010-02-01,555.257080078125,1.482300043106079,217.281,374.59155631852644,374.9484234728471
2010-02-02,551.4730834960938,1.4866000413894653,217.281,370.96264505727714,371.31605500810974
2010-02-03,550.68408203125,1.4918999671936035,217.281,369.1159555872474,369.46760622769256
2010-02-04,534.6361694335938,1.520900011062622,217.281,351.5261789366773,351.86107208904633
2010-02-05,514.5462646484375,1.5276999473571777,217.281,336.8110770302567,337.1319513494345
2010-02-08,499.33135986328125,1.5221999883651733,217.281,328.0326919457921,328.34520324329526
2010-02-09,508.2613220214844,1.5069999694824219,217.281,337.2669756563077,337.58828430253476
2010-02-10,505.67230224609375,1.5152000188827515,217.281,333.7330358660875,334.05097778656966
2010-02-11,513.8072509765625,1.5110000371932983,217.281,340.04449922513965,340.36845397194037
2010-02-12,510.6352844238281,1.51419997215271,217.281,337.23107503288844,337.5523494771878
2010-02-15,513.3412475585938,1.5156999826431274,217.281,338.68262415851746,339.0052814695608
2010-02-16,517.4822387695312,1.5053000450134277,217.281,343.7734825583661,344.10098984565576
2010-02-17,532.7301635742188,1.5113999843597412,217.281,352.4746388031053,352.8104355374366
2010-02-18,524.4951782226562,1.5254000425338745,217.281,343.8410669973538,344.168638671216
2010-02-19,533.1871948242188,1.511199951171875,217.281,352.82372422706436,353.15985352928135
2010-02-22,525.9262084960938,1.5289000272750854,217.281,343.9899268191112,344.31764030925325
2010-02-23,514.1632690429688,1.5506000518798828,217.281,331.58986962474216,331.90576978634084
2010-02-24,496.5933837890625,1.5470000505447388,217.281,321.00411607239386,321.3099313623961
2010-02-25,487.39141845703125,1.5463999509811401,217.281,315.1781129763987,315.4783779300123
2010-02-26,497.0523681640625,1.5462000370025635,217.281,321.4670523017446,321.773308623404
